ID	Acetate	Propionate	Butyrate
Intercept	0.807065138711787	0.536786597948637	0.471549983648623
Actinobacteriota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium	0	-0.00661149005281479	0
Actinobacteriota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.choerinum	0	0.000297111986671964	0
Actinobacteriota.Coriobacteriia.Coriobacteriales.Atopobiaceae.Coriobacteriaceae.UCG.002	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides	0	-0.00381068729185476	0
Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.acidifaciens	-0.000591796701678276	0.00675903136460512	0
Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.caecimuris	0	0.000267833508827345	0
Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.uniformis	0	0.00721253553036237	0
Bacteroidota.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.vulgatus.ATCC.8482	0	-0.00331856084614114	0
Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Butyricimonas	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae	0	0.00364083749597151	0
Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae.Muribaculum	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Alloprevotella	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotellaceae.UCG.001	0	0.00622684164153855	0
Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes	0	0	-0.00246198740542487
Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.shahii	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.sp..cv1	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Rikenella	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Rikenellaceae.Rikenellaceae.RC9.gut.group	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae	0	0.00134104197998269	0
Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides	0	0	0
Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.distasonis	0	0.000448434001206418	0
Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.goldsteinii	0	-0.0051683274454529	0
Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.merdae	0	0	0
Campilobacterota.Campylobacteria.Campylobacterales.Helicobacteraceae.Helicobacter.Helicobacter.ganmani	0	0	0
Campilobacterota.Campylobacteria.Campylobacterales.Helicobacteraceae.Helicobacter.Helicobacter.mastomyrinus	0	0	0
Cyanobacteria.Vampirivibrionia.Gastranaerophilales	0	0	0
Deferribacterota.Deferribacteres.Deferribacterales.Deferribacteraceae.Mucispirillum.Mucispirillum.schaedleri	0	0	0
Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae	0	0	0
Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Bilophila	0	0.000278838171168439	0
Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio	0	0.00566137589014855	0
Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.fairfieldensis	0	0.00457326330485484	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelatoclostridium	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Dubosiella.Dubosiella.newyorkensis	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Faecalibaculum	0	0	0
Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus	0	0	0
Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus	0	0.00196835346960365	0
Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus	0	0	0
Firmicutes.Bacilli.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Malacoplasma.muris	0	0	0
Firmicutes.Bacilli.RF39	0	0	0
Firmicutes.Clostridia	0	0	0
Firmicutes.Clostridia.Christensenellales.Christensenellaceae	0	0	0
Firmicutes.Clostridia.Clostridia.UCG.014	0	-0.00537082478364321	0
Firmicutes.Clostridia.Clostridia.vadinBB60.group	0	-0.00655411404765229	0
Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.sensu.stricto.1	0	0.000912595881388687	0
Firmicutes.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae.UCG.011	0	-0.00209026987900025	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae	0	-0.000663339806422513	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Eubacterium..xylanophilum.group	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.A2	0	-0.00304636588114559	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Acetatifactor	0	-0.00368904934254483	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.ASF356	0	0.00121526920171702	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia	0	-0.0013675948847136	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia.Lachnospiraceae.bacterium.28.4	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia.Lachnospiraceae.bacterium.DW59	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.GCA.900066575	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium.Dorea.sp..5.2	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.FCS020.group	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group	0	-0.00546082340068546	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group.Clostridiales.bacterium.CIEAF.020	0	0.00400402689854182	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group.Lachnospiraceae.bacterium.10.1	0	0.00155823407441057	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.UCG.006	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia	0	-0.00338299322779497	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia.Clostridiales.bacterium.CIEAF.012	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella	0	-0.00801887031650483	0
Firmicutes.Clostridia.Monoglobales.Monoglobaceae.Monoglobus	0	0	0
Firmicutes.Clostridia.Oscillospirales..Eubacterium..coprostanoligenes.group	0.00322238967979325	-0.0010225254346305	0
Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae.Butyricicoccus	0	-0.000782136631225969	0
Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae.UCG.009	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae	0	-0.00384994734289331	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Intestinimonas	0	0.000154658554079135	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.NK4A214.group	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae	0.0266854545930209	-0.00772559963468332	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Harryflintia	0	-0.00109996916665336	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Incertae.Sedis	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus	0	-0.0017911172436103	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus.Ruminococcus.sp..N15.MGS.57	0	0	-0.00149546629136335
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.UBA1819	0	-0.00174184396184889	0
Firmicutes.Clostridia.Oscillospirales.UCG.010	0.00284485217721554	-0.000281971204810459	0
Firmicutes.Clostridia.Peptococcales.Peptococcaceae	0	-0.00556194380592714	0
Firmicutes.Clostridia.Peptococcales.Peptococcaceae.Peptococcus	0	-0.00217361643098064	0
Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae..Eubacterium..nodatum.group	0	-0.0011625409975358	0
Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae.Family.XIII.AD3011.group	0	0	0
Patescibacteria.Saccharimonadia.Saccharimonadales.Saccharimonadaceae.Candidatus.Saccharimonas	0	0	0
Proteobacteria.Alphaproteobacteria.Rhodospirillales	0	0	0
Proteobacteria.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella	0	-0.0106967330461537	0.0162451375696547
Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae	0	0	0
Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia.Shigella	0	0.00393741597615276	0
Spirochaetota.Brevinematia.Brevinematales.Brevinemataceae.Brevinema	0	0	0
Verrucomicrobiota.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia.Akkermansia.muciniphila	0	0.00959861759359144	-0.0156775622512804
